JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2456838.42639,4.3,,,Vis.,PMB,,4.4,4.7,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456838.6306,4.4,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456839.333,3.6,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456839.4028,4.09,0.02,,TB,CTIA,,44,34,10star,,1,1.49,Z,-15.82,-16.46,,ETA AQL,AAVSO,STD,,,,
2456839.4028,3.55,0.04,,TG,CTIA,,44,34,10star,,1,1.49,Z,-15.55,-16.50,,ETA AQL,AAVSO,STD,,,,
2456839.8514,3.6,,,Vis.,AAX,K,33,37,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456840.361,3.6,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456840.38403,3.6,,,Vis.,SSW,,34,37,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456840.38542,3.8,,,Vis.,BMAH,,34,45,13481FYF,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456840.4236,3.7,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456840.66111,3.45,,,Vis.,MDP,,34,37,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456840.77917,3.7,,,Vis.,BBA,,3.7,4.0,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456841.30833,3.8,,,Vis.,OEH,B,34,44,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456841.33542,4.0,,,Vis.,BMAH,,34,45,13481FYF,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456841.437,3.6,,,Vis.,MQA,,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.3417,3.7,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456842.36181,4.0,,,Vis.,BMAH,,34,45,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.37569,3.9,,,Vis.,SSW,,37,44,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.39931,3.9,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.430,3.6,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.66,3.7,,,Vis.,MJCA,,3.7,3.4,TEN_STAR_TUTORIAL,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456842.69028,3.6,,,Vis.,MDP,,34,37,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456842.78861,4.840,0.045,,B,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.83681,3.9,,,Vis.,BBA,,3.7,4.0,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.85111,3.906,0.032,,V,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.85755,3.248,0.010,,R,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456842.86144,3.020,0.015,,I,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.3875,4.4,,,Vis.,BMAH,,45,,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.42014,4.1,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.430,3.8,,,Vis.,MQA,U,3.7,,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.53264,3.9,,,Vis.,CQP,,34,45,12611AYJ,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.65347,4.0,,,Vis.,MDP,B,37,44,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456843.67361,4.0,,,Vis.,BGZ,,37,,AAVSO,,,,Z,,,,ETA AQL,,STD,,,,
2456843.81229,5.094,0.024,,B,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.81540,4.106,0.015,,V,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.82193,3.412,0.008,,R,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456843.82682,3.114,0.013,,I,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456844.4181,4.1,,,Vis.,CME,,37,44,12611AYJ,BIN. 7x50,,,Z,,,,ETA AQL,UAI,STD,,,,
2456844.66944,4.1,,,Vis.,MDP,B,37,44,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456844.77778,4.4,,,Vis.,ZGEA,,44,37,10stars,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456845.35625,4.4,,,Vis.,BMAH,,45,,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456845.3667,4.2,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456845.4028,4.93,0.06,,TB,CTIA,,44,34,10star,,1,1.83,Z,-15.75,-16.43,,ETA AQL,AAVSO,STD,,,,
2456845.4028,4.22,0.02,,TG,CTIA,,44,34,10star,,1,1.83,Z,-15.55,-16.51,,ETA AQL,AAVSO,STD,,,,
2456846.3618,4.1,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456846.61736,3.85,,,Vis.,MDP,B,37,44,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456847.78750,3.8,,,Vis.,BBA,B,3.7,4.0,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456848.3625,3.6,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456848.4514,3.8,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456848.63403,3.9,,,Vis.,MDP,B,44,37,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456848.71111,3.8,,,Vis.,BBA,B,3.7,4.0,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456849.4306,3.9,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456850.3611,4.1,,,Vis.,REP,B,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456851.3479,4.5,,,Vis.,REP,,44,47,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456852.62222,4.4,,,Vis.,BBA,B,4.0,4.4,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456852.67222,4.1,,,Vis.,MDP,B,37,44,10 STAR,moon close,,,Z,,,,ETA AQL,RASC,STD,,,,
2456853.4896,3.6,,,Vis.,AAX,K,33,37,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456853.65903,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,Z,,,,ETA AQL,,STD,,,,
2456853.74514,3.6,,,Vis.,BBA,UB,3.4,3.7,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456854.347,3.5,,,Vis.,MQA,B,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456854.37292,4.1,,,Vis.,MJOE,,38,44,13378TTR,,,,Z,,,,ETA AQL,,STD,,,,
2456854.3750,3.95,0.02,,TB,CTIA,,44,34,10star,,1,1.64,Z,-15.84,-16.53,,ETA AQL,AAVSO,STD,,,,
2456854.3750,3.47,0.04,,TG,CTIA,,44,34,10star,,1,1.64,Z,-15.62,-16.59,,ETA AQL,AAVSO,STD,,,,
2456854.43333,3.6,,,Vis.,CPE,,34,,12867AUI,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456854.43750,3.1,,,Vis.,SDAV,,2.9,3.3,AQL0708,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456854.4847,3.5,,,Vis.,AAX,K,33,37,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456854.64722,3.63,,,Vis.,MDP,B,34,37,10 STAR,moon close,,,Z,,,,ETA AQL,RASC,STD,,,,
2456855.319,3.6,,,Vis.,MQA,B,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456855.35417,4.3,,,Vis.,BMAH,,45,47,NO CHART-FROM MEOMRY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456855.41319,3.8,,,Vis.,VUG,BUK,321,436,SPA/VSS/,,,,Z,,,,ETA AQL,KNVWS,STD,,,,
2456855.41528,3.8,,,Vis.,CQP,,34,45,12611AYJ,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456855.4167,3.9,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456855.78264,3.9,,,Vis.,MDP,B,37,42,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456855.80000,3.8,,,Vis.,ZGEA,,37,34,10stars,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456856.3958,4.37,0.02,,TB,CTIA,,44,34,10star,,1,1.47,Z,-15.88,-16.51,,ETA AQL,AAVSO,STD,,,,
2456856.3958,3.74,0.02,,TG,CTIA,,44,34,10star,,1,1.47,Z,-15.65,-16.57,,ETA AQL,AAVSO,STD,,,,
2456856.40556,3.84,,,Vis.,VUG,BK,321,436,SPA/VSS/,,,,Z,,,,ETA AQL,KNVWS,STD,,,,
2456856.45174,4.3,,,Vis.,BMAH,,45,47,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456856.45486,4.0,,,Vis.,MJOE,,38,44,13378TTR,,,,Z,,,,ETA AQL,,STD,,,,
2456856.6056,3.7,,,Vis.,PKV,,34,37,10317BCJ,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456856.65139,4.1,,,Vis.,MJHA,B,3.7,4.4,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456857.3486,4.3,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456857.4028,4.2,,,Vis.,KBA,K,37,44,A,BRIGHT STAR CATALOG,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456857.41667,3.9,,,Vis.,PMB,,3.2,3.7,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456857.47708,4.4,,,Vis.,BMAH,,45,,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456857.4778,3.7,,,Vis.,AAX,K,33,37,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456857.712,3.9,,,Vis.,MJCA,,3.7,4.4,TEN_STAR_TUTORIAL,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456858.3368,4.5,,,Vis.,REP,,44,47,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456858.3942,4.1,,,Vis.,SLUC,K,3.72,4.36, -,1st comp star: TYC 493-3355-1; 2nd comp star: TYC 5144-3103-1  ,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456858.45139,4.4,,,Vis.,BMAH,,45,,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456858.5632,4.1,,,Vis.,AAX,K,40,44,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456858.65833,4.3,,,Vis.,MJHA,B,3.7,4.4,Ten star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456859.319,4.1,,,Vis.,MQA,U,3.7,4.4,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456859.35417,4.5,,,Vis.,BMAH,B,45,47,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456859.4618,4.4,,,Vis.,KBA,K,44,44,A,BRIGHT STAR CATALOG,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456859.5042,4.1,,,Vis.,AAX,K,40,44,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456859.65208,4.4,,,Vis.,MCPA,,44,37,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456859.71319,4.5,,,Vis.,MDP,U,44,47,10 STAR,hazy tonight,,,Z,,,,ETA AQL,RASC,STD,,,,
2456860.35417,4.4,,,Vis.,BMAH,B,45,,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456860.3958,3.9,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456860.61181,3.9,,,Vis.,MDP,U,37,44,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456860.66458,3.6,,,Vis.,MJHA,B,3.2,3.7,Ten star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456860.68542,3.7,,,Vis.,MCPA,,37,32,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456860.72222,4.0,,,Vis.,BBA,U,3.7,4.0,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456861.326,3.5,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456861.34375,3.8,,,Vis.,BMAH,B,43,45,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456861.38264,3.6,,,Vis.,CPE,,34,45,12867AUI,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456861.3958,3.98,0.04,,TB,CTIA,,44,34,10star,,1,1.40,Z,-15.96,-16.61,,ETA AQL,AAVSO,STD,,,,
2456861.3958,3.49,0.06,,TG,CTIA,,44,34,10star,,1,1.40,Z,-15.65,-16.62,,ETA AQL,AAVSO,STD,,,,
2456861.4084,3.57,,,Vis.,DAT,,TYC0469-06227-1,TYC0493-03355-1,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456861.47293,3.81,,,Vis.,BIIA,,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456862.33333,3.6,,,Vis.,MJOE,,34,36,13378TTR,,,,Z,,,,ETA AQL,,STD,,,,
2456862.381,3.5,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456862.3958,3.7,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456862.417,3.9,,,Vis.,TLA,B,,,SPA,NE,,,U,,,,ETA AQL,BAA-VSS,STD,,,,BAAVSS
2456862.43750,3.5,,,Vis.,SDAV,,3.5,,AQL0708,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456862.63958,3.7,,,Vis.,BGZ,,37,,AAVSO,,,,Z,,,,ETA AQL,,STD,,,,
2456862.65486,3.55,,,Vis.,MDP,,34,37,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456862.66667,3.4,,,Vis.,MJHA,B,3.2,4.4,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456862.72153,3.8,,,Vis.,BBA,,3.7,4.0,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456863.3556,3.8,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456863.64375,3.8,,,Vis.,BGZ,,37,,AAVSO,,,,Z,,,,ETA AQL,,STD,,,,
2456864.50140,3.93,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456864.65764,4.0,,,Vis.,MDP,,37,44,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456864.7674,4.0,,,Vis.,AAX,K,40,44,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456865.09722,4.3,,,Vis.,YBRA,B,45,34,8350ABP,,,,Z,,,,ETA AQL,,STD,,,,
2456865.312,4.1,,,Vis.,MQA,U,3.7,4.4,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456865.37014,4.1,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456865.40279,3.98,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456865.41667,3.6,,,Vis.,PMB,,3.2,3.7,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456865.43056,4.4,,,Vis.,BMAH,,45,,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456865.47847,4.2,,,Vis.,LMT,,34,45,7836AEH,,,,Z,,,,ETA AQL,,STD,,,,
2456866.305,4.2,,,Vis.,MQA,U,4.4,,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456866.3958,5.16,0.03,,TB,CTIA,,44,34,10star,,1,1.36,Z,-15.96,-16.58,,ETA AQL,AAVSO,STD,,,,
2456866.3958,4.33,0.04,,TG,CTIA,,44,34,10star,,1,1.36,Z,-15.70,-16.63,,ETA AQL,AAVSO,STD,,,,
2456866.40972,4.1,,,Vis.,LMT,,34,45,7836AEH,,,,Z,,,,ETA AQL,,STD,,,,
2456866.43890,4.16,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456866.56250,4.4,,,Vis.,PMB,,3.7,4.4,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456866.672,4.0,,,Vis.,MJCA,,3.7,4.4,TEN_STAR_TUTORIAL,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456867.298,3.9,,,Vis.,MQA,U,3.7,,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456867.68333,3.5,,,Vis.,MJHA,B,3.2,3.7,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456867.703,3.9,,,Vis.,MJCA,,3.7,4.4,TEN_STAR_TUTORIAL,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456867.70764,3.6,,,Vis.,MDP,,34,37,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456867.76806,3.8,,,Vis.,AAP,,3.7,44,BIN S VAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456868.298,3.5,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456868.31944,3.6,,,Vis.,MJOE,,34,47,13378TTR,,,,Z,,,,ETA AQL,,STD,,,,
2456868.3531,3.55,,,Vis.,DAT,,TYC0469-06227-1,TYC0493-03355-1,K,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456868.3554,3.5,,,Vis.,JDAA,,3.2,3.7,13510FND,,,,Z,,,,ETA AQL,,STD,,,,
2456868.35556,3.6,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456868.3785,3.6,,,Vis.,KBA,K,32,37,A,BRIGHT STAR CATALOG,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456868.64861,3.6,,,Vis.,MJHA,B,3.7,,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456869.305,3.5,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456869.35556,3.7,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456869.42708,3.6,,,Vis.,CPE,,34,42,12867AUI,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456869.53682,3.93,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456869.66667,3.6,,,Vis.,BGZ,,34,37,AAVSO,,,,Z,,,,ETA AQL,,STD,,,,
2456870.305,3.6,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456870.32083,3.7,,,Vis.,MJOE,,34,38,13378TTR,,,,Z,,,,ETA AQL,,STD,,,,
2456870.3958,4.46,0.04,,TB,CTIA,,44,34,10star,,1,1.36,Z,-16.03,-16.72,,ETA AQL,AAVSO,STD,,,,
2456870.3958,3.84,0.02,,TG,CTIA,,44,34,10star,,1,1.36,Z,-15.75,-16.71,,ETA AQL,AAVSO,STD,,,,
2456870.41597,3.7,,,Vis.,BMAH,,34,45,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456871.319,3.6,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456871.3646,3.9,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456871.64583,3.9,,,Vis.,MJHA,B,3.2,3.7,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456871.70278,4.1,,,Vis.,MCPA,,44,37,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.326,4.0,,,Vis.,MQA,U,3.7,4.4,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.35347,4.0,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.3590,4.2,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456872.5451,4.0,,,Vis.,KBA,K,37,44,A,BRIGHT STAR CATALOG,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.5972,4.1,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456872.64708,5.211,0.032,,B,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.65218,4.089,0.033,,V,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.65898,3.467,0.020,,R,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.66319,3.197,0.008,,I,SAH,,ENSEMBLE,,6054AK,,0,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456872.67708,3.9,,,Vis.,MCPA,,37,44,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456873.305,4.2,,,Vis.,MQA,BU,3.7,4.4,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456873.34514,4.2,,,Vis.,RZM,,34,44,AAVSO Atlas,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456873.3569,4.1,,,Vis.,REP,,37,44,1990,,,,Z,,,,ETA AQL,AJC,STD,,,,
2456873.3715,4.1,,,Vis.,CME,,37,44,12611AYJ,BIN. 7x50,,,Z,,,,ETA AQL,UAI,STD,,,,
2456873.5076,4.1,,,Vis.,AAX,BK,40,44,ATLAS,MOON BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456874.291,4.2,,,Vis.,MQA,B,3.7,4.4,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456874.52015,3.98,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456874.61875,3.9,,,Vis.,MDP,BU,37,44,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456875.3512,4.1,,,Vis.,BMAH,B,34,45,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456875.375,3.5,,,Vis.,MQA,U,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456875.375,3.6,,,Vis.,KBA,K,32,37,A,BRIGHT STAR CATALOG,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456875.4146,3.6,,,Vis.,AAX,K,33,37,ATLAS,BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456875.56807,3.81,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456875.73750,3.4,,,Vis.,MCPA,B,32,37,10 star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456876.3542,3.7,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456876.4139,3.6,,,Vis.,AAX,BK,33,37,ATLAS,MOON BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456876.43750,3.5,,,Vis.,PMB,,3.7,3.4,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456876.47222,3.9,,,Vis.,BMAH,B,34,45,NO CHART-FROM MEMORY,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456876.50140,3.7,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456876.60139,3.6,,,Vis.,MDP,BU,37,34,10 STAR,,,,Z,,,,ETA AQL,RASC,STD,,,,
2456876.65972,3.8,,,Vis.,MJHA,B,3.7,4.4,Ten Star,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456877.5486,3.7,,,Vis.,AAX,BK,33,37,ATLAS,MOON BSC,,,Z,,,,ETA AQL,REA,STD,,,,
2456878.4097,3.8,,,Vis.,KTHA,K,NA,,TYCHO2,,,,Z,,,,ETA AQL,SAAF,STD,,,,
2456878.52083,3.9,,,Vis.,PMB,B,3.7,3.4,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456879.52083,4.0,,,Vis.,PMB,B,3.7,3.4,10 star tutorial,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456881.40069,4.4,,,Vis.,CPE,,4.4,,12867AUI,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456881.55557,4.28,,,Vis.,BIIA,K,37,44,13739DIN,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456881.63056,3.9,,,Vis.,MJHA,B,3.7,4.4,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456882.38472,3.8,,,Vis.,MDP,BU,37,44,10 STAR,moon almost full;scudding clouds,,,Z,,,,ETA AQL,RASC,STD,,,,
2456882.602,3.6,,,Vis.,MJCA,,3.7,3.4,TEN_STAR_TUTORIAL,,,,Z,,,,eta Aql,AAVSO,STD,,,,
2456882.66667,3.8,,,Vis.,MJHA,B,3.7,4.4,Ten Star,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456882.75972,3.6,,,Vis.,BBA,B,3.4,3.7,TEN STAR,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
2456883.298,3.6,,,Vis.,MQA,BU,3.2,3.7,THE AAVSO VARIABLE,,,,Z,,,,ETA AQL,AAVSO,STD,,,,
